sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Misc,0.25,68
Fighting,0.25,53
Simulation,0.25,49
Shooter,0.25,74
Action,0.25,65
Misc,0.25,64
Racing,0.25,78
Racing,0.25,65
Misc,0.25,78
Role-Playing,0.25,36
Action,0.25,62
Racing,0.25,76
Action,0.25,38
Fighting,0.25,81
Simulation,0.25,75
Action,0.25,63
Shooter,0.25,69
Sports,0.25,87
Sports,0.25,57
Action,0.25,63
Action,0.25,70
Sports,0.25,56
Action,0.25,64
Adventure,0.25,57
Action,0.25,57
Adventure,0.25,83
Action,0.25,43
Shooter,0.25,70
Role-Playing,0.25,89
Adventure,0.25,51
Platform,0.25,55
Racing,0.25,67
Simulation,0.25,65
Racing,0.25,59
Action,0.25,50
Action,0.25,53
Role-Playing,0.25,83
Sports,0.25,74
Role-Playing,0.25,77
Shooter,0.25,80
Role-Playing,0.25,82
Action,0.25,63
Misc,0.25,56
Action,0.25,39
Action,0.25,58
Strategy,0.25,88
Action,0.25,62
Role-Playing,0.25,63
Sports,0.25,71
Racing,0.25,64
Racing,0.25,66
Platform,0.25,75
Role-Playing,0.24,43
Action,0.24,79
Role-Playing,0.24,79
Sports,0.24,51
Racing,0.24,80
Misc,0.24,73
Shooter,0.24,78
Action,0.24,57
Platform,0.24,68
Shooter,0.24,48
Sports,0.24,80
Action,0.24,76
Action,0.24,82
Misc,0.24,63
Platform,0.24,63
Action,0.24,76
Simulation,0.24,71
Shooter,0.24,84
Action,0.24,67
Simulation,0.24,83
Action,0.24,83
Platform,0.24,70
Shooter,0.24,42
Shooter,0.24,70
Racing,0.24,53
Role-Playing,0.24,56
Racing,0.24,67
Sports,0.24,64
Racing,0.24,88
Misc,0.24,78
Shooter,0.24,75
Shooter,0.24,88
Role-Playing,0.24,80
Action,0.24,81
Misc,0.24,42
Racing,0.24,67
Action,0.24,58
Strategy,0.24,80
Action,0.24,52
Fighting,0.24,51
Misc,0.24,60
Racing,0.24,68
Action,0.24,71
Role-Playing,0.24,70
Adventure,0.24,75
Sports,0.24,83
Sports,0.24,77
Sports,0.24,81
Action,0.24,60
Action,0.24,61
Sports,0.24,64
Shooter,0.24,77
Shooter,0.24,81
Role-Playing,0.24,53
Simulation,0.24,61
Action,0.24,50
Action,0.24,63
Role-Playing,0.24,77
Misc,0.24,73
Role-Playing,0.24,70
Racing,0.24,59
Racing,0.24,72
Puzzle,0.24,63
Action,0.24,68
Role-Playing,0.24,71
Misc,0.24,53
Action,0.24,62
Sports,0.24,87
Misc,0.24,46
Action,0.24,75
Action,0.24,49
Role-Playing,0.24,85
Action,0.24,50
Racing,0.24,57
Action,0.24,67
Misc,0.24,63
Action,0.24,59
Adventure,0.24,65
Sports,0.24,77
Sports,0.24,43
Action,0.24,42
Role-Playing,0.24,53
Action,0.24,69
Sports,0.24,51
Action,0.24,47
Misc,0.24,53
Action,0.24,80
Misc,0.24,62
Sports,0.24,46
Sports,0.24,70
Platform,0.24,56
Action,0.24,65
Role-Playing,0.24,61
Racing,0.24,56
Adventure,0.24,74
Role-Playing,0.24,62
Simulation,0.23,73
Role-Playing,0.23,72
Action,0.23,63
Role-Playing,0.23,62
Misc,0.23,76
Action,0.23,77
Adventure,0.23,66
Sports,0.23,59
Racing,0.23,85
Action,0.23,79
Action,0.23,68
Role-Playing,0.23,63
Action,0.23,68
Misc,0.23,56
Sports,0.23,85
Racing,0.23,73
Action,0.23,64
Misc,0.23,81
Role-Playing,0.23,77
Racing,0.23,35
Action,0.23,47
Misc,0.23,66
Shooter,0.23,72
Puzzle,0.23,88
Shooter,0.23,75
Action,0.23,89
Sports,0.23,70
Sports,0.23,90
Racing,0.23,75
Action,0.23,84
Sports,0.23,53
Fighting,0.23,61
Strategy,0.23,88
Platform,0.23,53
Sports,0.23,63
Sports,0.23,69
Role-Playing,0.23,52
Action,0.23,58
Sports,0.23,78
Shooter,0.23,73
Action,0.23,27
Adventure,0.23,48
Sports,0.23,71
Action,0.23,58
Action,0.23,81
Racing,0.23,57
Action,0.23,66
Sports,0.23,73
Action,0.23,59
Sports,0.23,70
Action,0.23,57
Misc,0.23,66
Shooter,0.23,79
Action,0.23,74
Racing,0.23,55
Racing,0.23,74
Misc,0.23,59
Shooter,0.23,82
Shooter,0.23,61
Role-Playing,0.23,82
Role-Playing,0.23,87
Fighting,0.23,71
Role-Playing,0.23,86
Fighting,0.23,71
Sports,0.23,75
Action,0.23,77
Shooter,0.23,58
Sports,0.23,73
Sports,0.23,90
Misc,0.23,73
Role-Playing,0.23,87
Action,0.23,82
Sports,0.23,79
Role-Playing,0.23,55
Role-Playing,0.23,79
Sports,0.23,61
Misc,0.23,83
Sports,0.23,79
Adventure,0.23,39
Misc,0.23,63
Role-Playing,0.23,50
Sports,0.23,41
Shooter,0.23,76
Action,0.23,62
Sports,0.23,62
Sports,0.23,55
Racing,0.23,59
Action,0.23,61
Action,0.23,64
Racing,0.23,64
Action,0.22,51
Action,0.22,74
Role-Playing,0.22,72
Shooter,0.22,60
Sports,0.22,58
Shooter,0.22,66
Sports,0.22,75
Sports,0.22,78
Role-Playing,0.22,84
Role-Playing,0.22,79
Role-Playing,0.22,69
Sports,0.22,88
Sports,0.22,77
Action,0.22,82
Racing,0.22,42
Action,0.22,58
Racing,0.22,66
Adventure,0.22,54
Fighting,0.22,61
Fighting,0.22,61
Shooter,0.22,50
Sports,0.22,61
Platform,0.22,77
Sports,0.22,72
Action,0.22,68
Role-Playing,0.22,73
Platform,0.22,69
Sports,0.22,76
Role-Playing,0.22,47
Strategy,0.22,80
Misc,0.22,66
Racing,0.22,70
Role-Playing,0.22,67
Strategy,0.22,61
Action,0.22,77
Puzzle,0.22,47
Simulation,0.22,72
Action,0.22,86
Puzzle,0.22,52
Action,0.22,80
Shooter,0.22,81
Action,0.22,46
Action,0.22,49
Shooter,0.22,56
Strategy,0.22,58
Misc,0.22,19
Action,0.22,58
Role-Playing,0.22,53
Racing,0.22,33
Shooter,0.22,58
Misc,0.22,69
Role-Playing,0.22,66
Sports,0.22,66
Simulation,0.22,59
Fighting,0.22,80
Misc,0.22,82
Action,0.22,49
Action,0.22,88
Action,0.22,49
Action,0.22,70
Misc,0.22,69
Sports,0.22,51
Sports,0.22,67
Sports,0.22,70
Role-Playing,0.22,78
Role-Playing,0.22,71
Action,0.22,80
Role-Playing,0.22,60
Action,0.22,61
Sports,0.22,61
Action,0.22,58
Sports,0.22,72
Misc,0.22,82
Action,0.22,60
Strategy,0.22,75
Racing,0.22,60
Action,0.22,72
Fighting,0.22,62
Action,0.22,80
Sports,0.22,92
Puzzle,0.22,57
Platform,0.22,63
Action,0.22,61
Misc,0.22,53
Action,0.22,70
Shooter,0.22,70
Adventure,0.22,69
Adventure,0.22,63
Action,0.22,51
Puzzle,0.22,68
Simulation,0.21,49
Sports,0.21,67
Strategy,0.21,47
Sports,0.21,80
Simulation,0.21,56
Action,0.21,43
Racing,0.21,52
Misc,0.21,60
Racing,0.21,63
Sports,0.21,57
Action,0.21,66
Simulation,0.21,68
Sports,0.21,82
Sports,0.21,69
Action,0.21,40
Action,0.21,46
Racing,0.21,64
Role-Playing,0.21,76
Shooter,0.21,61
Fighting,0.21,56
Strategy,0.21,47
Strategy,0.21,69
Shooter,0.21,68
Shooter,0.21,72
Shooter,0.21,76
Action,0.21,55
Sports,0.21,83
Adventure,0.21,25
Action,0.21,70
Misc,0.21,60
Shooter,0.21,65
Sports,0.21,67
Sports,0.21,84
Action,0.21,85
Sports,0.21,76
Shooter,0.21,84
Platform,0.21,63
Shooter,0.21,71
Adventure,0.21,92
Racing,0.21,73
Shooter,0.21,74
Role-Playing,0.21,68
Sports,0.21,70
Fighting,0.21,26
Sports,0.21,63
Shooter,0.21,75
Role-Playing,0.21,74
Platform,0.21,83
Action,0.21,74
Action,0.21,54
Role-Playing,0.21,76
Adventure,0.21,78
Action,0.21,83
Sports,0.21,65
Role-Playing,0.21,77
Action,0.21,72
Action,0.21,79
Platform,0.21,60
Adventure,0.21,83
Adventure,0.21,67
Strategy,0.21,78
Racing,0.21,63
Action,0.21,47
Role-Playing,0.21,69
Platform,0.21,80
Racing,0.21,61
Action,0.21,43
Fighting,0.21,74
Misc,0.21,37
Misc,0.21,67
Action,0.21,81
Shooter,0.21,64
Racing,0.21,85
Action,0.21,69
Action,0.21,38
Action,0.21,65
Sports,0.21,53
Platform,0.21,57
Action,0.21,88
Sports,0.21,79
Action,0.21,55
Sports,0.21,91
Action,0.21,71
Fighting,0.21,51
Fighting,0.21,74
Platform,0.21,74
Sports,0.21,64
Role-Playing,0.21,76
Action,0.21,78
Action,0.21,40
Misc,0.21,81
Fighting,0.21,28
Platform,0.21,77
Action,0.21,53
Sports,0.21,39
Sports,0.21,67
Sports,0.21,68
Action,0.21,68
Shooter,0.21,64
Sports,0.21,80
Sports,0.21,78
Sports,0.21,89
Misc,0.21,82
Fighting,0.21,82
Sports,0.21,32
Sports,0.21,79
Sports,0.21,68
Action,0.21,54
Role-Playing,0.21,69
Sports,0.21,74
Action,0.21,33
Shooter,0.21,61
Fighting,0.21,48
Platform,0.21,58
Action,0.21,55
Action,0.21,70
Shooter,0.21,61
Misc,0.2,75
Action,0.2,40
Fighting,0.2,57
Action,0.2,72
Action,0.2,73
Racing,0.2,78
Action,0.2,71
Simulation,0.2,33
Strategy,0.2,68
Sports,0.2,76
Shooter,0.2,52
Role-Playing,0.2,69
Role-Playing,0.2,89
Racing,0.2,69
Racing,0.2,87
Strategy,0.2,72
Shooter,0.2,74
Fighting,0.2,67
Simulation,0.2,51
Shooter,0.2,62
Sports,0.2,79
Fighting,0.2,63
Platform,0.2,70
Racing,0.2,70
Role-Playing,0.2,64
Racing,0.2,75
Role-Playing,0.2,53
Role-Playing,0.2,57
Simulation,0.2,82
Platform,0.2,72
Sports,0.2,90
Action,0.2,67
Sports,0.2,72
Racing,0.2,70
Racing,0.2,71
Role-Playing,0.2,52
Action,0.2,53
Shooter,0.2,51
Sports,0.2,79
Sports,0.2,81
Sports,0.2,36
Action,0.2,36
Simulation,0.2,63
Action,0.2,73
Racing,0.2,68
Role-Playing,0.2,87
Platform,0.2,70
Misc,0.2,57
Action,0.2,65
Action,0.2,62
Sports,0.2,82
Racing,0.2,43
Role-Playing,0.2,75
Sports,0.2,45
Action,0.2,72
Sports,0.2,68
Role-Playing,0.2,76
Racing,0.2,40
Role-Playing,0.2,86
Shooter,0.2,60
Fighting,0.2,64
Role-Playing,0.2,65
Simulation,0.2,68
Racing,0.2,37
Misc,0.2,60
Shooter,0.2,58
Sports,0.2,75
Action,0.2,71
Simulation,0.2,66
Action,0.2,75
Role-Playing,0.2,90
Racing,0.2,74
Action,0.2,67
Sports,0.2,77
Action,0.2,53
Simulation,0.2,75
Role-Playing,0.2,71
Strategy,0.2,78
Shooter,0.2,63
Sports,0.2,76
Platform,0.2,66
Misc,0.2,77
Puzzle,0.2,62
Action,0.2,49
Action,0.2,71
Shooter,0.2,50
Action,0.2,65
Racing,0.2,62
Misc,0.2,49
Action,0.2,58
Simulation,0.2,59
Racing,0.2,65
Sports,0.2,80
Action,0.2,65
Role-Playing,0.2,59
Misc,0.2,42
Adventure,0.2,78
Role-Playing,0.2,58
Strategy,0.2,85
Role-Playing,0.2,83
Action,0.2,83
Action,0.2,53
Action,0.2,47
Fighting,0.2,73
Action,0.2,55
Racing,0.2,51
Simulation,0.2,65
Role-Playing,0.2,76
Sports,0.2,57
Role-Playing,0.2,70
Action,0.2,57
Action,0.2,63
Racing,0.19,59
Action,0.19,58
Platform,0.19,67
Fighting,0.19,75
Shooter,0.19,58
Adventure,0.19,57
Sports,0.19,68
Action,0.19,51
Action,0.19,78
Shooter,0.19,76
Action,0.19,70
Role-Playing,0.19,81
Racing,0.19,72
Sports,0.19,65
Platform,0.19,67
Action,0.19,69
Action,0.19,64
Action,0.19,72
Shooter,0.19,68
Action,0.19,61
Action,0.19,74
Sports,0.19,57
Action,0.19,49
Role-Playing,0.19,53
Role-Playing,0.19,71
Misc,0.19,63
Role-Playing,0.19,78
Role-Playing,0.19,71
Action,0.19,60
Simulation,0.19,49
Adventure,0.19,50
Role-Playing,0.19,69
Shooter,0.19,52
Action,0.19,63
Shooter,0.19,62
Puzzle,0.19,46
Action,0.19,74
Role-Playing,0.19,66
Misc,0.19,51
Action,0.19,56
Fighting,0.19,23
Strategy,0.19,66
Platform,0.19,57
Shooter,0.19,64
Action,0.19,62
Sports,0.19,85
Action,0.19,60
Sports,0.19,79
Shooter,0.19,82
Action,0.19,65
Strategy,0.19,77
Shooter,0.19,43
Simulation,0.19,81
Misc,0.19,84
Misc,0.19,69
Misc,0.19,83
Action,0.19,63
Sports,0.19,79
Misc,0.19,64
Adventure,0.19,75
Role-Playing,0.19,72
Adventure,0.19,74
Action,0.19,69
Role-Playing,0.19,64
Role-Playing,0.19,85
Action,0.19,49
Sports,0.19,76
Sports,0.19,66
Action,0.19,82
Fighting,0.19,68
Fighting,0.19,61
Fighting,0.19,54
Action,0.19,73
Role-Playing,0.19,79
Shooter,0.19,62
Action,0.19,70
Fighting,0.19,82
Action,0.19,70
Platform,0.19,61
Action,0.19,71
Misc,0.19,52
Role-Playing,0.19,68
Shooter,0.19,65
Sports,0.19,76
Action,0.19,58
Shooter,0.19,72
Action,0.19,82
Shooter,0.19,77
Action,0.19,80
Misc,0.19,53
Platform,0.19,67
Simulation,0.19,62
Action,0.19,67
Action,0.19,64
Fighting,0.19,79
Role-Playing,0.19,80
Action,0.19,68
Misc,0.19,47
Role-Playing,0.19,60
Role-Playing,0.19,72
Action,0.19,55
Adventure,0.19,78
Simulation,0.19,60
Action,0.19,82
Adventure,0.19,67
Sports,0.19,61
Sports,0.19,57
Shooter,0.19,51
Action,0.19,74
Action,0.19,72
Action,0.19,67
Sports,0.19,49
Strategy,0.19,59
Shooter,0.19,79
Adventure,0.19,59
Racing,0.19,82
Racing,0.19,83
Simulation,0.19,51
Action,0.19,68
Action,0.19,55
Action,0.19,76
Shooter,0.19,68
Sports,0.19,74
Action,0.19,86
Sports,0.19,69
Misc,0.19,74
Action,0.19,44
Role-Playing,0.19,79
Role-Playing,0.19,63
Sports,0.19,55
Sports,0.19,81
Action,0.19,62
Role-Playing,0.19,69
Action,0.19,66
Racing,0.19,74
Action,0.19,65
Role-Playing,0.19,77
Role-Playing,0.19,65
Action,0.19,76
Role-Playing,0.19,80
Fighting,0.18,36
Action,0.18,64
Action,0.18,51
Simulation,0.18,51
Action,0.18,71
Shooter,0.18,69
Action,0.18,73
Action,0.18,72
Platform,0.18,68
Racing,0.18,55
Shooter,0.18,39
Adventure,0.18,72
Shooter,0.18,51
Racing,0.18,80
Misc,0.18,58
Racing,0.18,61
Adventure,0.18,57
Simulation,0.18,64
Misc,0.18,86
Role-Playing,0.18,82
Role-Playing,0.18,61
Shooter,0.18,61
Action,0.18,84
Role-Playing,0.18,76
Shooter,0.18,83
Adventure,0.18,39
Shooter,0.18,48
Misc,0.18,75
Shooter,0.18,74
Sports,0.18,73
Shooter,0.18,71
Action,0.18,54
Fighting,0.18,75
Racing,0.18,44
Action,0.18,72
Fighting,0.18,59
Sports,0.18,47
Action,0.18,64
Adventure,0.18,60
Action,0.18,69
Sports,0.18,54
Sports,0.18,54
Racing,0.18,73
Adventure,0.18,39
Platform,0.18,76
Misc,0.18,34
Racing,0.18,64
Fighting,0.18,70
Shooter,0.18,35
Role-Playing,0.18,48
Role-Playing,0.18,69
Racing,0.18,59
Action,0.18,65
Sports,0.18,65
Action,0.18,71
Racing,0.18,75
Role-Playing,0.18,84
Action,0.18,60
Action,0.18,56
Platform,0.18,49
Adventure,0.18,68
Racing,0.18,57
Action,0.18,63
Sports,0.18,71
Platform,0.18,51
Sports,0.18,38
Action,0.18,58
Shooter,0.18,77
Action,0.18,52
Puzzle,0.18,59
Shooter,0.18,45
Sports,0.18,75
Sports,0.18,83
Shooter,0.18,81
Platform,0.18,79
Action,0.18,76
Strategy,0.18,67
Action,0.18,70
Shooter,0.18,70
Sports,0.18,81
Misc,0.18,72
Misc,0.18,69
Platform,0.18,61
Role-Playing,0.18,62
Action,0.18,67
Action,0.18,68
Action,0.18,62
Misc,0.18,73
Misc,0.18,82
Action,0.18,51
Shooter,0.18,48
Adventure,0.18,39
Simulation,0.18,59
Racing,0.18,38
Sports,0.18,81
Sports,0.18,67
Racing,0.18,68
Action,0.18,38
Platform,0.18,47
Sports,0.18,59
Racing,0.18,75
Sports,0.18,83
Racing,0.18,56
Fighting,0.18,54
Sports,0.18,63
Sports,0.18,60
Racing,0.18,67
Sports,0.18,81
Action,0.18,51
Action,0.18,65
Sports,0.18,85
Misc,0.18,62
Shooter,0.18,56
Sports,0.18,87
Shooter,0.18,44
Sports,0.18,53
Sports,0.18,59
Fighting,0.18,58
Misc,0.18,38
Role-Playing,0.17,91
Action,0.17,75
Sports,0.17,78
Misc,0.17,73
Shooter,0.17,54
Sports,0.17,68
Action,0.17,61
Sports,0.17,39
Sports,0.17,63
Adventure,0.17,49
Sports,0.17,31
Platform,0.17,59
Racing,0.17,44
Sports,0.17,61
Misc,0.17,66
Sports,0.17,66
Sports,0.17,73
Racing,0.17,72
Sports,0.17,71
Sports,0.17,66
Role-Playing,0.17,72
Platform,0.17,61
Racing,0.17,66
Sports,0.17,72
Action,0.17,59
Shooter,0.17,82
Action,0.17,74
Simulation,0.17,82
Role-Playing,0.17,74
Sports,0.17,70
Simulation,0.17,42
Shooter,0.17,80
Sports,0.17,69
Fighting,0.17,87
Sports,0.17,58
Platform,0.17,73
Adventure,0.17,59
Strategy,0.17,51
Shooter,0.17,84
Action,0.17,52
Shooter,0.17,69
Action,0.17,69
Racing,0.17,52
Strategy,0.17,68
Action,0.17,65
Shooter,0.17,71
Platform,0.17,53
Action,0.17,71
Platform,0.17,64
Action,0.17,54
Action,0.17,56
Platform,0.17,52
Sports,0.17,75
Action,0.17,72
Action,0.17,60
Misc,0.17,81
Action,0.17,82
Racing,0.17,68
Sports,0.17,79
Action,0.17,61
Action,0.17,77
Misc,0.17,70
Action,0.17,48
Action,0.17,58
Action,0.17,57
Action,0.17,71
Action,0.17,65
Role-Playing,0.17,62
Role-Playing,0.17,83
Puzzle,0.17,63
Fighting,0.17,53
Shooter,0.17,78
Sports,0.17,71
Action,0.17,47
Racing,0.17,69
Action,0.17,46
Action,0.17,63
Action,0.17,48
Action,0.17,35
Shooter,0.17,68
Action,0.17,73
Sports,0.17,80
Action,0.17,58
Action,0.17,51
Action,0.17,78
Shooter,0.17,73
Platform,0.17,36
Sports,0.17,56
Shooter,0.17,73
Action,0.17,67
Sports,0.17,72
Misc,0.17,49
Role-Playing,0.17,70
Adventure,0.17,49
Adventure,0.17,42
Platform,0.17,65
Action,0.17,53
Racing,0.17,49
Action,0.17,68
Sports,0.17,64
Fighting,0.17,50
Action,0.17,54
Role-Playing,0.17,42
Role-Playing,0.17,72
Action,0.17,73
Misc,0.17,72
Action,0.17,45
Racing,0.17,72
Shooter,0.17,57
Sports,0.17,76
Shooter,0.17,72
Action,0.17,57
Action,0.17,58
Puzzle,0.17,62
Racing,0.17,65
Action,0.17,50
Action,0.17,61
Shooter,0.17,41
Simulation,0.17,40
Sports,0.17,68
Misc,0.17,72
Sports,0.17,77
Misc,0.17,57
Misc,0.17,72
Adventure,0.17,62
Platform,0.17,44
Action,0.17,76
Adventure,0.17,71
Role-Playing,0.17,77
Racing,0.17,71
Misc,0.16,52
Sports,0.16,61
Platform,0.16,65
Action,0.16,74
Strategy,0.16,94
Puzzle,0.16,74
Racing,0.16,75
Racing,0.16,71
Action,0.16,69
Racing,0.16,64
Shooter,0.16,61
Sports,0.16,68
Sports,0.16,83
Fighting,0.16,66
Racing,0.16,71
Adventure,0.16,25
Shooter,0.16,74
Action,0.16,42
Adventure,0.16,69
Platform,0.16,72
Action,0.16,65
Strategy,0.16,47
Simulation,0.16,73
Racing,0.16,59
Fighting,0.16,77
Sports,0.16,49
Action,0.16,59
Adventure,0.16,53
Misc,0.16,74
Racing,0.16,59
Fighting,0.16,49
Simulation,0.16,70
Action,0.16,76
Simulation,0.16,72
Action,0.16,66
Racing,0.16,66
Action,0.16,75
Shooter,0.16,45
Sports,0.16,66
Shooter,0.16,83
Simulation,0.16,61
Misc,0.16,67
Adventure,0.16,37
Strategy,0.16,73
Action,0.16,81
Action,0.16,51
Adventure,0.16,68
Action,0.16,75
Action,0.16,71
Sports,0.16,83
Action,0.16,67
Action,0.16,51
Platform,0.16,67
Adventure,0.16,77
Sports,0.16,77
Shooter,0.16,62
Platform,0.16,47
Sports,0.16,52
Role-Playing,0.16,55
Shooter,0.16,61
Racing,0.16,52
Puzzle,0.16,74
Action,0.16,56
Fighting,0.16,57
Role-Playing,0.16,74
Misc,0.16,59
Action,0.16,66
Role-Playing,0.16,75
Racing,0.16,71
Sports,0.16,37
Action,0.16,61
Action,0.16,63
Shooter,0.16,70
Sports,0.16,59
Action,0.16,50
Simulation,0.16,73
Strategy,0.16,58
Strategy,0.16,53
Sports,0.16,69
Sports,0.16,86
Racing,0.16,73
Fighting,0.16,64
Sports,0.16,55
Simulation,0.16,62
Racing,0.16,78
Shooter,0.16,84
Racing,0.16,77
Misc,0.16,33
Puzzle,0.16,62
Platform,0.16,77
Shooter,0.16,82
Platform,0.16,38
Strategy,0.16,77
Fighting,0.16,74
Role-Playing,0.16,67
Sports,0.16,61
Action,0.16,70
Shooter,0.16,32
Role-Playing,0.16,82
Sports,0.16,89
Sports,0.16,72
Simulation,0.16,67
Sports,0.16,84
Sports,0.16,77
Fighting,0.16,77
Shooter,0.16,66
Adventure,0.16,64
Action,0.16,63
Action,0.16,60
Adventure,0.16,62
Action,0.16,68
Fighting,0.16,44
Action,0.16,50
Adventure,0.16,62
Shooter,0.16,55
Racing,0.16,57
Sports,0.16,82
Action,0.16,59
Action,0.16,60
Fighting,0.15,63
Racing,0.15,38
Adventure,0.15,60
Shooter,0.15,64
Sports,0.15,73
Role-Playing,0.15,80
Misc,0.15,77
Role-Playing,0.15,55
Action,0.15,78
Racing,0.15,89
Racing,0.15,36
Role-Playing,0.15,74
Shooter,0.15,74
Platform,0.15,75
Misc,0.15,77
Sports,0.15,78
Puzzle,0.15,73
Sports,0.15,89
Racing,0.15,83
Role-Playing,0.15,48
Strategy,0.15,48
Adventure,0.15,77
Action,0.15,75
Platform,0.15,71
Racing,0.15,44
Action,0.15,56
Action,0.15,65
Strategy,0.15,78
Action,0.15,53
Shooter,0.15,74
Simulation,0.15,77
Racing,0.15,54
Sports,0.15,81
Action,0.15,81
Racing,0.15,70
Racing,0.15,86
Sports,0.15,57
Misc,0.15,49
Action,0.15,85
Shooter,0.15,56
Sports,0.15,62
Shooter,0.15,64
Racing,0.15,26
Platform,0.15,61
Sports,0.15,66
Sports,0.15,67
Puzzle,0.15,77
Role-Playing,0.15,65
Puzzle,0.15,75
Platform,0.15,77
Action,0.15,30
Action,0.15,53
Sports,0.15,63
Role-Playing,0.15,72
Fighting,0.15,60
Action,0.15,55
Fighting,0.15,82
Action,0.15,75
Action,0.15,57
Sports,0.15,89
Shooter,0.15,75
Puzzle,0.15,75
Action,0.15,74
Platform,0.15,51
Sports,0.15,81
Fighting,0.15,79
Shooter,0.15,61
Adventure,0.15,83
Sports,0.15,62
Sports,0.15,54
Role-Playing,0.15,64
Role-Playing,0.15,78
Racing,0.15,83
Action,0.15,83
Simulation,0.15,59
Action,0.15,47
Sports,0.15,83
Fighting,0.15,74
Racing,0.15,62
Action,0.15,43
Shooter,0.15,85
Action,0.15,56
Shooter,0.15,71
Action,0.15,51
Shooter,0.15,52
Action,0.15,50
Puzzle,0.15,40
Sports,0.15,77
Racing,0.15,52
Shooter,0.15,71
Misc,0.15,69
Adventure,0.15,66
Fighting,0.15,79
Role-Playing,0.15,60
Action,0.15,54
Fighting,0.15,83
Adventure,0.15,74
Racing,0.15,63
Sports,0.15,66
Action,0.15,73
Puzzle,0.15,39
Adventure,0.15,88
Simulation,0.15,64
Misc,0.15,81
Shooter,0.15,35
Action,0.15,84
Action,0.15,84
Simulation,0.15,70
Platform,0.15,65
Misc,0.15,68
Sports,0.15,75
Role-Playing,0.15,90
Action,0.15,66
Adventure,0.15,67
Racing,0.15,76
Platform,0.15,65
Role-Playing,0.15,80
Platform,0.15,66
Sports,0.15,65
Shooter,0.15,80
Action,0.15,74
Role-Playing,0.15,68
Misc,0.15,81
Action,0.15,39
Shooter,0.15,68
Sports,0.15,69
Shooter,0.15,59
Misc,0.15,43
Fighting,0.15,74
Action,0.15,74
Racing,0.15,65
Action,0.15,62
Platform,0.15,71
Role-Playing,0.15,74
Role-Playing,0.15,66
Sports,0.15,54
Role-Playing,0.15,83
Fighting,0.15,86
Action,0.15,63
Shooter,0.15,50
Racing,0.15,80
Sports,0.15,80
Sports,0.14,64
Action,0.14,66
Racing,0.14,58
Role-Playing,0.14,76
Misc,0.14,56
Action,0.14,83
Fighting,0.14,63
Racing,0.14,59
Puzzle,0.14,64
Role-Playing,0.14,56
Misc,0.14,68
Action,0.14,59
Action,0.14,59
Action,0.14,74
Platform,0.14,83
Action,0.14,80
Role-Playing,0.14,69
Action,0.14,60
Action,0.14,50
Platform,0.14,58
Puzzle,0.14,43
Shooter,0.14,79
Shooter,0.14,75
Racing,0.14,50
Platform,0.14,82
Platform,0.14,82
Role-Playing,0.14,61
Adventure,0.14,76
Strategy,0.14,66
Shooter,0.14,81
Action,0.14,74
Adventure,0.14,59
Role-Playing,0.14,81
Action,0.14,38
Racing,0.14,70
Puzzle,0.14,76
Sports,0.14,78
Simulation,0.14,74
Role-Playing,0.14,68
Sports,0.14,44
Misc,0.14,79
Action,0.14,35
Sports,0.14,81
Sports,0.14,84
Fighting,0.14,59
Simulation,0.14,40
Role-Playing,0.14,63
Shooter,0.14,81
Misc,0.14,67
Sports,0.14,65
Sports,0.14,64
Action,0.14,81
Sports,0.14,77
Puzzle,0.14,68
Sports,0.14,65
Sports,0.14,72
Misc,0.14,67
Adventure,0.14,72
Action,0.14,64
Action,0.14,39
Platform,0.14,80
Action,0.14,54
Racing,0.14,47
Action,0.14,19
Shooter,0.14,77
Action,0.14,71
Sports,0.14,54
Action,0.14,79
Role-Playing,0.14,62
Misc,0.14,64
Strategy,0.14,88
Sports,0.14,79
Racing,0.14,69
Role-Playing,0.14,60
Sports,0.14,78
Adventure,0.14,38
Shooter,0.14,77
Platform,0.14,64
Simulation,0.14,85
Role-Playing,0.14,65
Sports,0.14,62
Shooter,0.14,68
Shooter,0.14,73
Shooter,0.14,96
Platform,0.14,90
Sports,0.14,53
Misc,0.14,36
Puzzle,0.14,70
Role-Playing,0.14,79
Misc,0.14,54
Role-Playing,0.14,93
Shooter,0.14,67
Adventure,0.14,60
Sports,0.14,53
Adventure,0.14,71
Action,0.14,73
Action,0.14,50
Role-Playing,0.14,93
Shooter,0.14,49
Fighting,0.14,63
Racing,0.14,54
Role-Playing,0.14,55
Sports,0.14,65
Platform,0.14,71
Adventure,0.14,66
Role-Playing,0.14,64
Action,0.14,45
Platform,0.14,87
Action,0.14,51
Sports,0.14,72
Sports,0.14,82
Role-Playing,0.14,77
Platform,0.14,68
Action,0.14,75
Shooter,0.14,77
Action,0.14,48
Action,0.14,63
Puzzle,0.14,83
Action,0.14,58
Puzzle,0.14,78
Action,0.14,63
Misc,0.14,38
Simulation,0.14,72
Racing,0.14,60
Action,0.14,58
Racing,0.14,56
Shooter,0.14,71
Role-Playing,0.14,58
Adventure,0.14,81
Role-Playing,0.14,75
Action,0.14,78
Action,0.14,30
Misc,0.14,44
Puzzle,0.14,67
Simulation,0.14,62
Action,0.14,60
Sports,0.14,76
Action,0.14,46
Sports,0.14,68
Sports,0.14,77
Sports,0.14,54
